1,작별인사  ,김영하 (지은이) , 복복서가 , 2022년 5월,"14,000원 → 12,600원 (10%할인)"
374,흔한남매 8 ㅣ 흔한남매 8 ,"흔한남매 (지은이), 백난도 (글), 유난희 (그림), 흔한컴퍼니 (감수) ", 미래엔아이세움 , 2021년 7월,"13,500원 → 12,150원 (10%할인)"
375,월급쟁이 부자로 은퇴하라 ,너나위 (지은이) , 알에이치코리아(RHK) , 2019년 5월,"18,000원 → 16,200원 (10%할인)"
376,위저드 베이커리 (양장) ㅣ 소설Y   ,구병모 (지은이) , 창비 , 2022년 3월,"14,000원 → 12,600원 (10%할인)"
377,포켓몬스터 썬&문 포켓몬 전국대도감 ,"가와시마 준지 (구성), Koji Hayashida (디자인) ", 대원키즈 , 2017년 10월,"9,500원 → 8,550원 (10%할인)"
378,마법소녀 은퇴합니다 ㅣ 소설Q   ,박서련 (지은이) , 창비 , 2022년 4월,"14,000원 → 12,600원 (10%할인)"
379,팀 켈러의 탈기독교시대 전도 ,"팀 켈러 (지은이), 장성우 (옮긴이) ", 두란노 , 2022년 4월,"9,000원 → 8,100원 (10%할인)"
380,튤립 호텔 ,김지안 (지은이) , 창비 , 2022년 4월,"15,000원 → 13,500원 (10%할인)"
381,구의 증명 ㅣ 은행나무 노벨라 7  ,최진영 (지은이) , 은행나무 , 2015년 3월,"8,000원 → 7,200원 (10%할인)"
382,체인소 맨 10 ,후지모토 타츠키 (지은이) , 학산문화사(만화) , 2022년 1월,"5,000원 → 4,500원 (10%할인)"
383,성공의 문을 여는 마스터키 ,"찰스 F. 해낼 (지은이), 김우열 (옮긴이) ", 샨티 , 2009년 5월,"15,000원 → 13,500원 (10%할인)"
384,우당탕탕 야옹이와 금빛 마법사 ㅣ 큰곰자리 64 ,"구도 노리코 (지은이), 윤수정 (옮긴이) ", 책읽는곰 , 2022년 3월,"12,000원 → 10,800원 (10%할인)"
385,어떻게 살아야 하는가 ,"이나모리 가즈오 (지은이), 김윤경 (옮긴이) ", 다산북스 , 2022년 3월,"17,000원 → 15,300원 (10%할인)"
386,100억 젊은 부자들이 온다 ,신희은 (지은이) , 길벗 , 2022년 4월,"17,000원 → 15,300원 (10%할인)"
387,문해력 교과서 : 초등 국어 1학년 ㅣ 문해력 교과서  ,"이도영, 이형래, 이천희, 전인숙, 권은주, 김희동, 박주현, 우철하, 이정우, 전준희 (지은이) ", 창비교육 , 2022년 4월,"12,000원 → 10,800원 (10%할인)"
388,2022 해커스 전산세무 2급 이론 + 실기 + 최신기출문제 12회분 ㅣ 해커스 전산회계/세무  ,이남호 (지은이) , 해커스금융 , 2022년 4월,"26,900원 → 24,210원 (10%할인)"
389,2022 최신판 에듀윌 공기업 부산교통공사+부산시 공공기관 통합채용 NCS + 전공 봉투모의고사 5 + 1회 ,에듀윌 취업연구소 (지은이) , 에듀윌 , 2022년 2월,"17,000원 → 15,300원 (10%할인)"
390,문해력을 키우는 엄마표 영어의 비밀 ,신혜진 (지은이) , 로그인 , 2022년 4월,"15,000원 → 13,500원 (10%할인)"
391,나미야 잡화점의 기적 ,"히가시노 게이고 (지은이), 양윤옥 (옮긴이) ", 현대문학 , 2012년 12월,"14,800원 → 13,320원 (10%할인)"
392,불량한 자전거 여행 ㅣ 창비아동문고 250 ,"김남중 (지은이), 허태준 (그림) ", 창비 , 2009년 7월,"10,800원 → 9,720원 (10%할인)"
393,모순 ,양귀자 (지은이) , 쓰다 , 2013년 4월,"13,000원 → 11,700원 (10%할인)"
394,파도야 놀자 ㅣ 비룡소의 그림동화 204 ,이수지 (지은이) , 비룡소 , 2009년 5월,"12,000원 → 10,800원 (10%할인)"
395,그리스 로마 신화 27 : 트로이아의 목마 ㅣ 만화로 읽는 초등 인문학  ,"박시연 (지은이), 최우빈 (그림), 김헌 (감수) ", 아울북 , 2022년 3월,"14,000원 → 12,600원 (10%할인)"
396,소설 보다 : 봄 2022 ㅣ 소설 보다   ,"김병운, 위수정, 이주혜 (지은이) ", 문학과지성사 , 2022년 3월,"3,500원 → 3,150원 (10%할인)"
397,유령의 마음으로  ,임선우 (지은이) , 민음사 , 2022년 3월,"13,000원 → 11,700원 (10%할인)"
398,읽기  ,"가야트리 차크라보르티 스피박 (지은이), 안준범 (옮긴이) ", 리시올 , 2022년 4월,"17,000원 → 15,300원 (10%할인)"
399,첫 문장의 힘 ㅣ 내 글이 작품이 되는 법  ,"샌드라 거스 (지은이), 지여울 (옮긴이) ", 윌북 , 2022년 4월,"14,800원 → 13,320원 (10%할인)"
400,두르안키 ,"미우라 켄타로 (지은이), 스튜디오 가가 (그림) ", 대원씨아이(만화) , 2022년 4월,"6,000원 → 5,400원 (10%할인)"
401,리딩지저스 3 삶이 변하는 예배: 탄식에서 찬양으로 ㅣ 리딩지저스 3 ,이안 M. 더귀드 (지은이) , 웨스트민스터프레스코리아 , 2022년 4월,"12,000원 → 10,800원 (10%할인)"
402,당신은 결국 무엇이든 해내는 사람 ,김상현 (지은이) , 필름(Feelm) , 2022년 4월,"15,000원 → 13,500원 (10%할인)"
403,헤르만 헤세의 책이라는 세계 ,"헤르만 헤세 (지은이), 김지선 (옮긴이) ", 뜨인돌 , 2022년 5월,"22,000원 → 19,800원 (10%할인)"
404,월간최신 취업에 강한 에듀윌 시사상식 2022.5 ,에듀윌 상식연구소 (지은이) , 에듀윌 , 2022년 4월,"10,000원 → 9,000원 (10%할인)"
405,사탕빛깔 패러독스 6 ,"나츠메 이사쿠 (지은이), 양여명 (옮긴이) ", 삼양출판사(만화) , 2022년 4월,"5,500원 → 4,950원 (10%할인)"
406,아주 작은 습관의 힘  ,"제임스 클리어 (지은이), 이한이 (옮긴이) ", 비즈니스북스 , 2019년 2월,"16,000원 → 14,400원 (10%할인)"
407,푸른 사자 와니니 3 ㅣ 창비아동문고 316 ,"이현 (지은이), 오윤화 (그림) ", 창비 , 2021년 2월,"10,800원 → 9,720원 (10%할인)"
408,좋은지 나쁜지 누가 아는가  ,류시화 (지은이) , 더숲 , 2019년 3월,"15,000원 → 13,500원 (10%할인)"
409,도쿄 리벤저스 21 ,와쿠이 켄 (지은이) , 학산문화사(만화) , 2022년 2월,"5,000원 → 4,500원 (10%할인)"
410,똥볶이 할멈 1 ㅣ 똥볶이 할멈 1 ,"강효미 (지은이), 김무연 (그림) ", 슈크림북 , 2021년 9월,"12,500원 → 11,250원 (10%할인)"
411,백귀야행 29  ,"이마 이치코 (지은이), 한나리 (옮긴이) ", 시공사(만화) , 2022년 3월,"5,000원 → 4,500원 (10%할인)"
412,월 500 임대료 받는 엄마의 상가 투자 시크릿 ,안선이 (지은이) , 원앤원북스 , 2022년 4월,"17,000원 → 15,300원 (10%할인)"
413,새 엄마가 데려온 딸이 전 여친이었다 5 ,"카미시로 쿄스케 (지은이), 타카야Ki (그림), 이승원 (옮긴이) ", 디앤씨미디어(주)(D&C미디어) , 2022년 5월,"7,800원 → 7,020원 (10%할인)"
414,자기해석학의 기원 ㅣ 미셸 푸코 미공개 선집 3 ,"미셸 푸코 (지은이), 오트르망, 심세광, 전혜리 (옮긴이) ", 동녘 , 2022년 4월,"15,000원 → 13,500원 (10%할인)"
415,한밤중 달빛 식당 ㅣ 난 책읽기가 좋아   ,"이분희 (지은이), 윤태규 (그림) ", 비룡소 , 2018년 3월,"11,000원 → 9,900원 (10%할인)"
416,푸른 사자 와니니 2 ㅣ 창비아동문고 305 ,"이현 (지은이), 오윤화 (그림) ", 창비 , 2019년 8월,"10,800원 → 9,720원 (10%할인)"
417,읽으면서 바로 써먹는 어린이 속담 ㅣ 맛있는 공부 17 ,한날 (지은이) , 파란정원 , 2017년 10월,"12,000원 → 10,800원 (10%할인)"
418,나는 장사의 신이다 ,은현장 (지은이) , 떠오름 , 2021년 12월,"16,800원 → 15,120원 (10%할인)"
419,사랑의 기술  ,"에리히 프롬 (지은이), 황문수 (옮긴이) ", 문예출판사 , 2019년 8월,"12,000원 → 10,800원 (10%할인)"
420,나를 알고 싶을 때 뇌과학을 공부합니다 ,"질 볼트 테일러 (지은이), 진영인 (옮긴이) ", 윌북 , 2022년 3월,"19,800원 → 17,820원 (10%할인)"
421,2022 시나공 정보처리기사 실기 ㅣ 2022 시나공 정보처리기사/기능사  ,"길벗 R&D, 강윤석, 김용갑, 김우경, 김정준 (지은이) ", 길벗 , 2022년 2월,"33,000원 → 29,700원 (10%할인)"
422,"바람이 분다, 살아야겠다 ㅣ EBS 인생문답  ","강신주, 지승호 (지은이) ", EBS BOOKS , 2022년 3월,"17,000원 → 15,300원 (10%할인)"
423,2022 단기 합격 해커스공기업 NCS 통합 기본서 직업기초능력평가 + 직무수행능력평가 ,"윤종혁, 김소원, 김태형, 복지훈, 최수지, 김동민, 해커스 취업교육연구소 (지은이) ", 해커스공기업 , 2022년 1월,"22,900원 → 20,610원 (10%할인)"
424,머니 체인저 ,문준희(절약왕 정약용) (지은이) , 마인드셋 , 2022년 4월,"16,000원 → 14,400원 (10%할인)"
425,용왕이 하는 일! 14 ,"시라토리 시로 (지은이), 시라비 (그림), 이승원 (옮긴이), 사이유키 (감수) ", 영상출판미디어(주) , 2022년 5월,"7,500원 → 6,750원 (10%할인)"
426,2022 최신판 렛유인 GSAT 삼성직무적성검사 FINAL 봉투모의고사 ,"정지성, 주영훈, 렛유인연구소 (지은이) ", 렛유인 , 2022년 3월,"16,000원 → 14,400원 (10%할인)"
427,2022 전한길 한국사능력검정시험 한능검 필기노트 (스프링) ,전한길 (지은이) , 전한길한국사 , 2022년 4월,"15,000원 → 13,500원 (10%할인)"
428,영국 주간지 스터디 : 테크 비즈니스 편 ,"영국 이코노미스트 (지은이), 정병선 (옮긴이) ", 길벗이지톡 , 2022년 3월,"22,000원 → 19,800원 (10%할인)"
429,다윈 지능  ,최재천 (지은이) , 사이언스북스 , 2012년 1월,"16,500원 → 14,850원 (10%할인)"
430,꿈꾸는 소리 하고 자빠졌네 ㅣ 창비시선 475  ,송경동 (지은이) , 창비 , 2022년 4월,"11,000원 → 9,900원 (10%할인)"
431,기묘함 속으로 ,"윤종문 (지은이), 총몇명 (원작), 샌드박스 네트워크 (감수) ", 미래엔아이세움 , 2022년 4월,"13,500원 → 12,150원 (10%할인)"
432,동물농장 ㅣ 민음사 세계문학전집 5 ,"조지 오웰 (지은이), 도정일 (옮긴이) ", 민음사 , 1998년 8월,"8,000원 → 7,200원 (10%할인)"
433,우리말 어감 사전 ㅣ 관점 있는 사전   ,안상순 (지은이) , 유유 , 2021년 5월,"17,000원 → 15,300원 (10%할인)"
434,종목 선정 나에게 물어봐 ,김정수 (지은이) , 하움출판사 , 2021년 11월,"26,000원 → 23,400원 (10%할인)"
435,삐뽀삐뽀 119 이유식 ㅣ 삐뽀삐뽀 시리즈  ,하정훈 (지은이) , 유니책방 , 2017년 12월,"18,900원 → 17,010원 (10%할인)"
436,나는 왜 무기력을 되풀이하는가  ,"에리히 프롬 (지은이), 라이너 풍크 (엮은이), 장혜경 (옮긴이) ", 나무생각 , 2016년 8월,"13,000원 → 11,700원 (10%할인)"
437,비전공자도 이해할 수 있는 AI 지식 ,"박상길 (지은이), 정진호 (그림) ", 반니 , 2022년 3월,"19,800원 → 17,820원 (10%할인)"
438,스마일  ,김중혁 (지은이) , 문학과지성사 , 2022년 4월,"14,000원 → 12,600원 (10%할인)"
439,김전일 37세의 사건부 11 ,"아마기 세이마루 (지은이), 사토 후미야 (그림) ", 서울미디어코믹스(서울문화사) , 2022년 5월,"5,500원 → 4,950원 (10%할인)"
440,유홍준의 한국미술사 강의 4 ㅣ 유홍준의 한국미술사 강의 4  ,유홍준 (지은이) , 눌와 , 2022년 4월,"30,000원 → 27,000원 (10%할인)"
441,전설로 떠나는 월가의 영웅 ,"피터 린치, 존 로스차일드 (지은이), 이건 (옮긴이), 홍진채 (감수) ", 국일증권경제연구소 , 2021년 7월,"26,000원 → 23,400원 (10%할인)"
442,흔한남매 과학 탐험대 2 : 지구와 달 ㅣ 흔한남매 과학 탐험대 2 ,"흔한남매 (원작), 이재국, 이현진 (글), 김덕영 (그림), 정현철 (감수), 김희목, 권경아, 최진수, 박준건 (기획) ", 주니어김영사 , 2021년 8월,"12,800원 → 11,520원 (10%할인)"
443,아티스트 웨이  ,"줄리아 카메론 (지은이), 임지호 (옮긴이) ", 경당 , 2012년 5월,"17,000원 → 15,300원 (10%할인)"
444,Go Go 카카오프렌즈 23 : 싱가포르 ㅣ Go Go 카카오프렌즈 23 ,"김미영 (지은이), 김정한 (그림) ", 아울북 , 2022년 2월,"12,000원 → 10,800원 (10%할인)"
445,전생했더니 슬라임이었던 건에 대하여 19 ,"후세 (지은이), 밋츠바 (그림), 도영명 (옮긴이) ", ㈜소미미디어 , 2022년 4월,"11,000원 → 9,900원 (10%할인)"
446,왕초보도 바로 돈 버는 부동산 경매의 기술 ,"정민우, 유근용 (지은이) ", 비즈니스북스 , 2021년 2월,"19,000원 → 17,100원 (10%할인)"
447,부의 인문학 (20만부 기념 개정증보판) ,우석(브라운스톤) (지은이) , 오픈마인드 , 2022년 3월,"17,000원 → 15,300원 (10%할인)"
448,돈의 맛 ,"요시에 마사루 (지은이), 이정환 (옮긴이) ", 포레스트북스 , 2022년 3월,"15,000원 → 13,500원 (10%할인)"
449,아이라는 숲 ,이진민 (지은이) , 웨일북 , 2022년 3월,"16,000원 → 14,400원 (10%할인)"
450,타마의 포상 1 ,호시야 카오리 (지은이) , 대원씨아이(만화) , 2022년 4월,"5,000원 → 4,500원 (10%할인)"
451,오늘도 자람 ,이자람 (지은이) , 창비 , 2022년 4월,"16,000원 → 14,400원 (10%할인)"
452,"땅, 돈, 힘 ",신환종 (지은이) , 포레스트북스 , 2022년 4월,"17,000원 → 15,300원 (10%할인)"
453,멈춰서서 가만히 ,정명희 (지은이) , 어크로스 , 2022년 4월,"16,000원 → 14,400원 (10%할인)"
454,하트스토퍼 1 ,"앨리스 오스먼 (지은이), 박산호 (옮긴이) ", 위즈덤하우스 , 2021년 7월,"12,000원 → 10,800원 (10%할인)"
455,"아빠, 나 이 결혼 안 할래요 1 ","Roal (지은이), 홍희수 (원작), 유리 (각색) ", 씨엔씨레볼루션 , 2022년 4월,"15,000원 → 13,500원 (10%할인)"
456,"아빠, 나 이 결혼 안 할래요 2 ","Roal (지은이), 홍희수 (원작), 유리 (각색) ", 씨엔씨레볼루션 , 2022년 4월,"15,000원 → 13,500원 (10%할인)"
457,데미안 ㅣ 민음사 세계문학전집 44  ,"헤르만 헤세 (지은이), 전영애 (옮긴이) ", 민음사 , 2000년 12월,"8,000원 → 7,200원 (10%할인)"
458,해커스 토익 스타트 리스닝 LC ㅣ 해커스 신토익  ,David Cho (지은이) , 해커스어학연구소(Hackers) , 2020년 1월,"14,900원 → 13,410원 (10%할인)"
459,귀멸의 칼날 23 ,고토게 코요하루 (지은이) , 학산문화사(만화) , 2021년 4월,"5,000원 → 4,500원 (10%할인)"
460,ETS 토익 단기 공략 750+ (LC + RC) ㅣ ETS 토익 단기 공략  ,ETS (지은이) , (주)YBM(와이비엠) , 2020년 8월,"18,000원 → 16,200원 (10%할인)"
461,전념 ,"피트 데이비스 (지은이), 신유희 (옮긴이) ", 상상스퀘어 , 2022년 1월,"17,800원 → 16,020원 (10%할인)"
462,수박 수영장 ㅣ 수박 수영장   ,안녕달 (지은이) , 창비 , 2015년 7월,"12,000원 → 10,800원 (10%할인)"
463,이파라파냐무냐무 ㅣ 사계절 그림책   ,이지은 (지은이) , 사계절 , 2020년 6월,"15,000원 → 13,500원 (10%할인)"
464,명상록 (그리스어 원전 완역본) ㅣ 현대지성 클래식 18 ,"마르쿠스 아우렐리우스 (지은이), 박문재 (옮긴이) ", 현대지성 , 2018년 4월,"11,200원 → 10,080원 (10%할인)"
465,영어 필사 100일의 기적 ,퍼포먼스 코치 리아 (지은이) , 넥서스 , 2021년 11월,"15,000원 → 13,500원 (10%할인)"
466,위풍당당 여우 꼬리 1 ㅣ 위풍당당 여우 꼬리 1 ,"손원평 (지은이), 만물상 (그림) ", 창비 , 2021년 10월,"12,000원 → 10,800원 (10%할인)"
467,세계 심리학 필독서 30 ㅣ 필독서 시리즈 1 ,"사토 다쓰야 (지은이), 박재영 (옮긴이) ", 센시오 , 2022년 3월,"17,800원 → 16,020원 (10%할인)"
468,용서받지 못한 밤 ,"미치오 슈스케 (지은이), 김은모 (옮긴이) ", 놀 , 2022년 3월,"15,800원 → 14,220원 (10%할인)"
469,2022 산업안전기사 실기[필답형+작업형] + 무료동영상 ,최윤정 (지은이) , 구민사 , 2022년 2월,"39,000원 → 35,100원 (10%할인)"
470,계속 쓰기  ,"대니 샤피로 (지은이), 한유주 (옮긴이) ", 마티 , 2022년 3월,"18,000원 → 16,200원 (10%할인)"
471,2022 이유진 국어 화제의 모의고사 (봉투형) ,"이유진, 최형우 (지은이) ", 고시동네 , 2022년 4월,"13,000원 → 11,700원 (10%할인)"
472,2022 해커스공무원 실전동형모의고사 영어 2 12회 (9급공무원) ㅣ 2022 해커스 공무원 실전동형모의고사  ,해커스 공무원시험연구소 (지은이) , 해커스공무원 , 2022년 4월,"17,000원 → 15,300원 (10%할인)"
473,"거짓말 손수건, 포포피포 ㅣ 철학하는 아이 8 ","디디에 레비 (지은이), 장 바티스트 부르주아 (그림), 김주경 (옮긴이), 이보연 ", 이마주 , 2017년 5월,"9,500원 → 8,550원 (10%할인)"
474,티어문 제국 이야기 8 ,"모치츠키 노조무 (지은이), Gilse (그림), 현노을 (옮긴이) ", ㈜소미미디어 , 2022년 5월,"10,500원 → 9,450원 (10%할인)"
475,문해력 교과서 : 초등 국어 4학년 ㅣ 문해력 교과서  ,"이도영, 이형래, 이천희, 전인숙, 권은주, 김희동, 박주현, 우철하, 이정우, 전준희 (지은이) ", 창비교육 , 2022년 4월,"12,000원 → 10,800원 (10%할인)"
476,솥밥보다 쉬운 후라이팬밥  ,김희종 (지은이) , 맛있는책방 , 2022년 4월,"22,000원 → 19,800원 (10%할인)"
477,2022 투자자산운용사 한권으로 끝내기 ver 7.0 ,유창호 (지은이) , 시대고시기획 , 2022년 4월,"34,000원 → 30,600원 (10%할인)"
478,"혐오 : 재밌어서 한 말, 뭐가 어때서? ㅣ 질문하는 어린이 2 ","소이언 (지은이), 권송이 (그림) ", 우리학교 , 2019년 11월,"13,000원 → 11,700원 (10%할인)"
479,나의 미누 삼촌 ㅣ 귀를 기울이면  ,"이란주 (지은이), 전진경 (그림) ", 우리학교 , 2019년 6월,"12,000원 → 10,800원 (10%할인)"
480,2022.2023 큰별쌤 최태성의 별★별한국사 7일의 기적 한국사능력검정시험 심화(1.2.3급) ㅣ 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 시리즈  ,최태성 (지은이) , 이투스북 , 2022년 4월,"15,500원 → 13,950원 (10%할인)"
481,2022 민경애 공중보건 수탁형 민뽀전략 실전동형 모의고사 ,"민경애, 김철규 (지은이) ", 스쿠리지 , 2022년 5월,"18,000원 → 16,200원 (10%할인)"
482,컬러의 시간  ,"제임스 폭스 (지은이), 강경이 (옮긴이) ", 윌북 , 2022년 4월,"18,800원 → 16,920원 (10%할인)"
483,마슐 MASHLE 7 ,코모토 하지메 (지은이) , 대원씨아이(만화) , 2022년 4월,"5,500원 → 4,950원 (10%할인)"
484,공부의 알고리즘 ,"호시 도모히로 (지은이), 홍성민 (옮긴이) ", 알에이치코리아(RHK) , 2022년 5월,"15,000원 → 13,500원 (10%할인)"
485,오빠는 끝! 3 ,"네코토후 (지은이), 김정규 (옮긴이) ", 길찾기 , 2022년 5월,"7,000원 → 6,300원 (10%할인)"
486,오빠는 끝! 2 ,"네코토후 (지은이), 김정규 (옮긴이) ", 길찾기 , 2022년 5월,"7,000원 → 6,300원 (10%할인)"
487,거꾸로 읽는 세계사 ,유시민 (지은이) , 돌베개 , 2021년 10월,"17,500원 → 15,750원 (10%할인)"
488,1984 ㅣ 민음사 세계문학전집 77 ,"조지 오웰 (지은이), 정회성 (옮긴이) ", 민음사 , 2003년 6월,"9,500원 → 8,550원 (10%할인)"
489,연이와 버들 도령 ㅣ 그림책이 참 좋아 84  ,백희나 (지은이) , 책읽는곰 , 2022년 1월,"18,000원 → 16,200원 (10%할인)"
490,키르케 (리커버 특별판) ,"매들린 밀러 (지은이), 이은선 (옮긴이) ", 이봄 , 2021년 4월,"17,000원 → 15,300원 (10%할인)"
491,주술회전 9 ,"아쿠타미 게게 (지은이), 이정운 (옮긴이) ", 서울미디어코믹스(서울문화사) , 2020년 11월,"5,000원 → 4,500원 (10%할인)"
492,프로젝트 헤일메리 ㅣ 앤디 위어 우주 3부작  ,"앤디 위어 (지은이), 강동혁 (옮긴이) ", 알에이치코리아(RHK) , 2021년 5월,"18,500원 → 16,650원 (10%할인)"
493,얼굴만으론 좋아할 수 없어요 2 ,"안자이 카린 (지은이), 이소연 (옮긴이) ", 서울미디어코믹스(서울문화사) , 2022년 2월,"5,500원 → 4,950원 (10%할인)"
494,2022 고종훈 한국사 동형모의고사 시즌 1 ㅣ 2022 고종훈 한국사 동형모의고사  ,고종훈 (지은이) , 메가스터디교육(공무원) , 2022년 2월,"16,000원 → 14,400원 (10%할인)"
495,나는 나로 살기로 했다 ,김수현 (지은이) , 클레이하우스 , 2022년 2월,"16,000원 → 14,400원 (10%할인)"
496,먹다 듣다 걷다 ,이어령 (지은이) , 두란노 , 2022년 3월,"12,000원 → 10,800원 (10%할인)"
497,채식주의자  ,한강 (지은이) , 창비 , 2022년 3월,"15,000원 → 13,500원 (10%할인)"
498,수상한 놀이터 ㅣ 북멘토 가치동화 47 ,"박현숙 (지은이), 장서영 (그림) ", 북멘토(도서출판) , 2022년 4월,"11,500원 → 10,350원 (10%할인)"
499,읽으면 수학천재가 되는 만화책 : 초등 A ㅣ 읽으면 수학천재가 되는 만화책  ,Team. StoryG (지은이) , oldstairs(올드스테어즈) , 2022년 3월,"14,000원 → 12,600원 (10%할인)"
500,그래서... 이런 말이 생겼습니다 ,금정연 (지은이) , 북트리거 , 2022년 4월,"13,800원 → 12,420원 (10%할인)"
